seed,noise_std,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
42,0.82,cam8,non_refractive,6.543687515295137,-18.98367371871733,9.670694128336779,-1.0023,0.5654,0.0,-0.9927188526638894,0.5640870107968501,-0.049823351459638496,1.4175023916788558
42,0.82,cam8,refractive,-0.16829618573260693,-0.5128669778087258,0.42583900508430955,-1.0023,0.5654,0.0,-1.0018783522112282,0.5653404013383112,-0.0016155877000347766,0.8186062376584137
42,0.82,cam9,non_refractive,6.325180950603817,-6.318071734377863,7.030874501929736,-0.8949,0.2677,0.0,-0.8881264229234769,0.2695846352035038,-0.037157749475299026,1.4175023916788558
42,0.82,cam9,refractive,-0.15796504719477605,-0.9799831995686856,0.31469023675466196,-0.8949,0.2677,0.0,-0.8946061662511515,0.26781265732619913,-0.0020827039217947364,0.8186062376584137
42,1.2,cam0,non_refractive,5.582795908102949,43.84623168285938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6607958896717765
42,1.2,cam0,refractive,-0.3143763891225763,1.840598158536376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1984229498809784
42,1.2,cam1,non_refractive,6.362432981459722,28.249412663579264,1.8949441712205122,0.208,0.2419,0.0,0.20823496785804957,0.24001967994274215,-0.015596819019280117,1.6607958896717765
42,1.2,cam1,refractive,-0.19122897283402024,-1.6852711331973063,0.45447461059540367,0.208,0.2419,0.0,0.2082868234372933,0.24154746704055494,-0.0035258692917336824,1.1984229498809784
42,1.2,cam10,non_refractive,5.872984997021338,19.296230654787717,7.28180357864801,-0.6639,0.0038,0.0,-0.6569515875145965,0.005978124718811764,-0.024550001028071665,1.6607958896717765
42,1.2,cam10,refractive,-0.38943623553920764,1.943558351881032,0.9028124170718242,-0.6639,0.0038,0.0,-0.662998258688571,0.0038439643910598946,0.00010296019334465607,1.1984229498809784
42,1.2,cam11,non_refractive,5.178153324547263,42.43137234645164,4.871286759609194,-0.3364,-0.0573,0.0,-0.33227484230966736,-0.05470914903473134,-0.0014148593364077429,1.6607958896717765
42,1.2,cam11,refractive,-0.44084108341060374,3.4727806961611907,0.6630113484166988,-0.3364,-0.0573,0.0,-0.33595057779257764,-0.05681255387209973,0.0016321825376248147,1.1984229498809784
42,1.2,cam2,non_refractive,7.002427995901295,12.253226966206963,4.908442802412334,0.3353,0.573,0.0,0.33437630597734014,0.5681792531598251,-0.03159300471665242,1.6607958896717765
42,1.2,cam2,refractive,-0.22906932383727216,-0.11552482717019452,0.837504640461518,0.3353,0.573,0.0,0.33464123551710234,0.5724828507189725,-0.0019561229857065704,1.1984229498809784
42,1.2,cam3,non_refractive,6.182964575777619,6.051182791891961,7.435101535386815,0.2227,0.8684,0.0,0.22001741366304864,0.8614657036848492,-0.03779504889096742,1.6607958896717765
42,1.2,cam3,refractive,-0.24364408764776424,-1.3137050123124365,0.9357493422620682,0.2227,0.8684,0.0,0.2222871810023235,0.8675602337785423,-0.0031543031708488123,1.1984229498809784
42,1.2,cam4,non_refractive,5.863038837107956,-2.9638113951616347,8.17345546423162,0.0039,1.149,0.0,0.0014041389972801748,1.1412169381294455,-0.046810043078021016,1.6607958896717765
42,1.2,cam4,refractive,-0.24457911168987875,-0.7058207692831635,0.26370590744514905,0.0039,1.149,0.0,0.003737538005426577,1.1487922816668161,-0.0025464189278195395,1.1984229498809784
42,1.2,cam5,non_refractive,5.442093238966456,-7.834856364193385,11.299718102155934,-0.3363,1.193,0.0,-0.3361568966800824,1.181701188087767,-0.051681088047052764,1.6607958896717765
42,1.2,cam5,refractive,-0.4083721415725166,1.7955446165748596,1.6046340236659362,-0.3363,1.193,0.0,-0.33648155439727373,1.1914056699367017,-4.505354196151644e-05,1.1984229498809784
42,1.2,cam6,non_refractive,6.525982572639457,-34.01702749280446,12.978840011362355,-0.6801,1.1523,0.0,-0.6752622110163283,1.140256491964963,-0.07786325917566383,1.6607958896717765
42,1.2,cam6,refractive,-0.4963412109476826,2.6218962430023147,1.6284652906585064,-0.6801,1.1523,0.0,-0.6797915160926644,1.150701020049596,0.0007812980844659386,1.1984229498809784
42,1.2,cam7,non_refractive,6.8375179692874335,-33.661097311150584,11.464332771708783,-0.8868,0.8828,0.0,-0.8796895267072994,0.8738071086154526,-0.07750732899400997,1.6607958896717765
