seed,noise_std,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
44,0.25,cam5,refractive,-0.02970326725484764,0.24848115467598253,0.27297190026642265,-0.3363,1.193,0.0,-0.33627517019970266,1.192728159717201,0.0011497362239073397,0.24971556906639622
44,0.25,cam6,non_refractive,6.725884441944434,-6.052523633702105,14.056204500030287,-0.6801,1.1523,0.0,-0.6697506660939316,1.142788524160396,-0.018960029773572716,1.2968066147158843
44,0.25,cam6,refractive,0.022117669107943907,-0.5003889489281068,0.16572559840704695,-0.6801,1.1523,0.0,-0.6802656951916956,1.1522968255053379,0.00040086612030325027,0.24971556906639622
44,0.25,cam7,non_refractive,7.449597656762644,-12.528652172320385,10.204518644631731,-0.8868,0.8828,0.0,-0.8780668631933318,0.877521314341178,-0.025436158312190996,1.2968066147158843
44,0.25,cam7,refractive,-0.011277936095759684,0.10987773087211294,0.18040281886218393,-0.8868,0.8828,0.0,-0.8868589858989555,0.8826295129307606,0.0010111328001034701,0.24971556906639622
44,0.25,cam8,non_refractive,8.292424109742557,-23.8439544490506,8.627689668716448,-1.0023,0.5654,0.0,-0.9940332921987682,0.5629304714723796,-0.03675146058892121,1.2968066147158843
44,0.25,cam8,refractive,-0.061686991203482755,0.5483003301942245,0.21215695021213452,-1.0023,0.5654,0.0,-1.0021028436150152,0.5654783577142537,0.0014495553994255817,0.24971556906639622
44,0.25,cam9,non_refractive,8.323436814551792,-18.993799306407734,6.144618191173923,-0.8949,0.2677,0.0,-0.8889273121245602,0.266256624699574,-0.031901305446278345,1.2968066147158843
44,0.25,cam9,refractive,0.006722302455485191,-0.4340797227210642,0.15597380591796078,-0.8949,0.2677,0.0,-0.895042946269182,0.26776240346352154,0.0004671753465102929,0.24971556906639622
44,0.5,cam0,non_refractive,7.216580949445634,12.086129093136288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3655286439957617
44,0.5,cam0,refractive,0.04720424173864042,-1.908524618631542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49945770406389134
44,0.5,cam1,non_refractive,7.414146374250621,11.243586451207278,2.3803205687907996,0.208,0.2419,0.0,0.2057696719896089,0.24106839734471713,-0.0008425426419290099,1.3655286439957617
44,0.5,cam1,refractive,-0.045284663135304555,-0.4831937873798786,0.3327234033501879,0.208,0.2419,0.0,0.2076698202724904,0.24194106349569414,0.0014253308312516635,0.49945770406389134
44,0.5,cam10,non_refractive,6.846961272325733,8.643205973971003,6.181891937857765,-0.6639,0.0038,0.0,-0.6577190757236485,0.0039093755976401965,-0.003442923119165284,1.3655286439957617
44,0.5,cam10,refractive,-0.09640997089093643,0.6506786095866215,0.24388414926977886,-0.6639,0.0038,0.0,-0.6639966471199935,0.004023916976716846,0.0025592032282181635,0.49945770406389134
44,0.5,cam11,non_refractive,6.896066567263874,12.110170715052286,3.729853740067773,-0.3364,-0.0573,0.0,-0.33274245194324703,-0.056569143560717766,2.4041621915997687e-05,1.3655286439957617
44,0.5,cam11,refractive,-0.05359153172489721,-0.23866788975542108,0.3956435456561997,-0.3364,-0.0573,0.0,-0.33678105219531757,-0.057193543249800416,0.001669856728876121,0.49945770406389134
44,0.5,cam2,non_refractive,7.303785467518044,6.930322061354016,5.129439770267899,0.3353,0.573,0.0,0.33209945010479824,0.5689915548244824,-0.005155807031782271,1.3655286439957617
44,0.5,cam2,refractive,-0.03763709979683067,-0.03649111833558938,0.5163376535164013,0.3353,0.573,0.0,0.3349604351052123,0.5726110266658668,0.0018720335002959528,0.49945770406389134
44,0.5,cam3,non_refractive,6.498005947076716,12.67592876859633,8.989377016028184,0.2227,0.8684,0.0,0.22003979311887936,0.8598132544881116,0.0005897996754600423,1.3655286439957617
44,0.5,cam3,refractive,-0.03235854401924325,-0.022257065150628197,0.598492155331136,0.2227,0.8684,0.0,0.22217735055795035,0.8681084002388236,0.001886267553480914,0.49945770406389134
44,0.5,cam4,non_refractive,6.403707906603947,7.072788590526495,11.262433039765153,0.0039,1.149,0.0,0.003656406826938683,1.1377402015852311,-0.005013340502609792,1.3655286439957617
44,0.5,cam4,refractive,-0.03245438131375099,0.08854262113279288,0.38579291163945095,0.0039,1.149,0.0,0.0037484419753283584,1.1486452235410447,0.001997067239764335,0.49945770406389134
44,0.5,cam5,non_refractive,6.324052357547131,2.9829766729228027,11.554330118631391,-0.3363,1.193,0.0,-0.331997952852768,1.1822764308724518,-0.009103152420213485,1.3655286439957617
44,0.5,cam5,refractive,-0.05904066583748913,0.47152139092628453,0.551783669842243,-0.3363,1.193,0.0,-0.33622742075184353,1.1924530105384548,0.0023800460095578266,0.49945770406389134
44,0.5,cam6,non_refractive,6.7302649325350234,-6.716634689559184,13.850535184209626,-0.6801,1.1523,0.0,-0.6701271588880332,1.1426885607194088,-0.01880276378269547,1.3655286439957617
44,0.5,cam6,refractive,0.04094695467695872,-0.9552670880524331,0.3105289181345847,-0.6801,1.1523,0.0,-0.6804105114176511,1.1522967032582483,0.000953257530579109,0.49945770406389134
44,0.5,cam7,non_refractive,7.467710678230649,-13.067688261364653,9.989717576586349,-0.8868,0.8828,0.0,-0.8784242562940976,0.8773556107199252,-0.02515381735450094,1.3655286439957617
44,0.5,cam7,refractive,-0.02456604889804594,0.2484563536950961,0.3364578692225249,-0.8868,0.8828,0.0,-0.8869163690450842,0.8824843068846048,0.0021569809723266382,0.49945770406389134
44,0.5,cam8,non_refractive,8.194764450614674,-22.708680076996913,8.655491756482345,-1.0023,0.5654,0.0,-0.9939656568462347,0.5630641357612609,-0.0347948091701332,1.3655286439957617
44,0.5,cam8,refractive,-0.12514184367664244,1.1258539662548366,0.4209961668888185,-1.0023,0.5654,0.0,-1.00191702573031,0.5655748384434001,0.003034378584886379,0.49945770406389134
44,0.5,cam9,non_refractive,8.329154578837398,-19.16597620570947,6.004794655802026,-0.8949,0.2677,0.0,-0.8890522370026057,0.2663357321433624,-0.031252105298845756,1.3655286439957617
44,0.5,cam9,refractive,0.012545180842448505,-0.8491759929216789,0.3009673074416124,-0.8949,0.2677,0.0,-0.8951599515347672,0.267851679002241,0.0010593486257098631,0.49945770406389134
44,0.82,cam0,non_refractive,7.281562260431593,12.16803730377908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5094983025103057
44,0.82,cam0,refractive,0.09793988205118094,-3.4211196204645797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8193646469187049
44,0.82,cam1,non_refractive,7.400554666810972,13.022173970475196,2.662103772418793,0.208,0.2419,0.0,0.20542497642852067,0.24122468518344978,0.0008541366666961164,1.5094983025103057
44,0.82,cam1,refractive,-0.07217617543723201,-0.7934185047288671,0.6268392447581215,0.208,0.2419,0.0,0.20740072673293522,0.24208384501665928,0.0026277011157357128,0.8193646469187049
